timestamp,budget_bytes
10.000090000000,113000.00
10.000100020000,113000.00
10.000110040000,113000.00
10.000120060000,113000.00
10.000130080000,113000.00
10.000140100000,113000.00
10.000150120000,113000.00
10.000160140000,113000.00
10.000170160000,113000.00
10.000180180000,113000.00
10.000190200000,113000.00
10.000200220000,113000.00
10.000210240000,113000.00
10.000220260000,113000.00
10.000230280000,113000.00
10.000240300000,113000.00
10.000250320000,113000.00
10.000260340000,113000.00
10.000270360000,113000.00
10.000280380000,113000.00
10.000290400000,113000.00
10.000300420000,113000.00
10.000310440000,113000.00
10.000320460000,113000.00
10.000330480000,113000.00
10.000340500000,113000.00
10.000350520000,113000.00
10.000360540000,113000.00
10.000370560000,113000.00
10.000380580000,113000.00
10.000390600000,113000.00
10.000400620000,113000.00
10.000410640000,113000.00
10.000420660000,113000.00
10.000430680000,113000.00
10.000440700000,113000.00
10.000450720000,113000.00
10.000460740000,113000.00
10.000470760000,113000.00
10.000480780000,113000.00
10.000490800000,113000.00
10.000500820000,113000.00
10.000510840000,113000.00
10.000520860000,113000.00
10.000530880000,113000.00
10.000540900000,113000.00
10.000550920000,113000.00
10.000560940000,113000.00
10.000570960000,113000.00
10.000580980000,113000.00
10.000591000000,113000.00
10.000601020000,113000.00
10.000611040000,113000.00
10.000621060000,113000.00
10.000631080000,113000.00
10.000641100000,113000.00
10.000651120000,113000.00
10.000661140000,113000.00
10.000671160000,113000.00
10.000681180000,113000.00
10.000691200000,113000.00
10.000701220000,113000.00
10.000711240000,113000.00
10.000721260000,113000.00
10.000731280000,113000.00
10.000741300000,113000.00
10.000751320000,113000.00
10.000761340000,113000.00
10.000771360000,113000.00
10.000781380000,113000.00
10.000791400000,113000.00
10.000801420000,113000.00
10.000811440000,113000.00
10.000821460000,113000.00
10.000831480000,113000.00
10.000841500000,113000.00
10.000851520000,113000.00
10.000861540000,113000.00
10.000871560000,113000.00
10.000881580000,113000.00
10.000891600000,113000.00
10.000901620000,113000.00
10.000911640000,113000.00
10.000921660000,113000.00
10.000931680000,113000.00
10.000941700000,113000.00
10.000951720000,113000.00
10.000961740000,113000.00
10.000971760000,113000.00
10.000981780000,113000.00
10.000991800000,113000.00
10.001001820000,113000.00
10.001011840000,113000.00
10.001021860000,113000.00
10.001031880000,113000.00
10.001041900000,113000.00
10.001051920000,113000.00
10.001061940000,113000.00
10.001071960000,113000.00
10.001081980000,113000.00
10.001092000000,113000.00
10.001102020000,113000.00
10.001112040000,113000.00
10.001122060000,113000.00
10.001132080000,113000.00
10.001142100000,113000.00
10.001152120000,113000.00
10.001162140000,113000.00
10.001172160000,113000.00
10.001182180000,113000.00
10.001192200000,113000.00
10.001202220000,113000.00
10.001212240000,113000.00
10.001222260000,113000.00
10.001232280000,113000.00
10.001242300000,113000.00
10.001252320000,113000.00
10.001262340000,113000.00
10.001272360000,113000.00
10.001282380000,113000.00
10.001292400000,113000.00
10.001302420000,113000.00
10.001312440000,113000.00
10.001322460000,113000.00
10.001332480000,113000.00
10.001342500000,113000.00
10.001352520000,113000.00
10.001362540000,113000.00
10.001372560000,113000.00
10.001382580000,113000.00
10.001392600000,113000.00
10.001402620000,113000.00
10.001412640000,113000.00
10.001422660000,113000.00
10.001432680000,113000.00
10.001442700000,113000.00
10.001452720000,113000.00
10.001462740000,113000.00
10.001472760000,113000.00
10.001482780000,113000.00
10.001492800000,113000.00
10.001502820000,113000.00
10.001512840000,113000.00
10.001522860000,113000.00
10.001532880000,113000.00
10.001542900000,113000.00
10.001552920000,113000.00
10.001562940000,113000.00
10.001572960000,113000.00
10.001582980000,113000.00
10.001593000000,113000.00
10.001603020000,113000.00
10.001613040000,113000.00
10.001623060000,113000.00
10.001633080000,113000.00
10.001643100000,113000.00
10.001653120000,113000.00
10.001663140000,113000.00
10.001673160000,113000.00
10.001683180000,113000.00
10.001693200000,113000.00
10.001703220000,113000.00
10.001713240000,113000.00
10.001723260000,113000.00
10.001733280000,113000.00
10.001743300000,113000.00
10.001753320000,113000.00
10.001763340000,113000.00
10.001773360000,113000.00
10.001783380000,113000.00
10.001793400000,113000.00
10.001803420000,113000.00
10.001813440000,113000.00
10.001823460000,113000.00
10.001833480000,113000.00
10.001843500000,113000.00
10.001853520000,113000.00
10.001863540000,113000.00
10.001873560000,113000.00
10.001883580000,113000.00
10.001893600000,113000.00
10.001903620000,113000.00
10.001913640000,113000.00
10.001923660000,113000.00
10.001933680000,113000.00
10.001943700000,113000.00
10.001953720000,113000.00
10.001963740000,113000.00
10.001973760000,113000.00
10.001983780000,113000.00
10.001993800000,113000.00
