timestamp,throughput_gbps,queueing_KB
0.422272222222,399.79,0.02
0.422322222222,403.79,0.02
0.422372222222,383.90,0.02
0.422422222222,365.67,0.02
0.422472222222,370.38,0.02
0.422522222222,363.22,0.02
0.422572222222,404.42,0.03
0.422622222222,400.83,0.02
0.422672222222,410.47,0.02
0.422722222222,410.66,0.02
0.422772222222,397.50,0.02
0.422822222222,417.35,0.03
0.422872222222,416.23,0.03
0.422922222222,418.44,0.03
0.422972222222,449.56,0.03
0.423022222222,438.47,0.03
0.423072222222,455.65,0.03
0.423122222222,463.21,0.03
0.423172222222,424.54,0.02
0.423222222222,409.39,0.03
0.423272222222,429.26,0.03
0.423322222222,409.35,0.02
0.423372222222,401.83,0.02
0.423422222222,396.03,0.02
0.423472222222,389.45,0.02
0.423522222222,390.29,0.02
0.423572222222,374.07,0.02
0.423622222222,388.72,0.02
0.423672222222,366.20,0.02
0.423722222222,370.36,0.02
0.423772222222,373.57,0.02
0.423822222222,362.57,0.02
0.423872222222,366.07,0.02
0.423922222222,380.95,0.02
0.423972222222,359.84,0.02
0.424022222222,347.72,0.02
0.424072222222,364.85,0.02
0.424122222222,356.71,0.02
0.424172222222,363.83,0.02
0.424222222222,365.47,0.02
0.424272222222,338.25,0.02
0.424322222222,341.24,0.02
0.424372222222,340.84,0.02
0.424422222222,350.64,0.02
0.424472222222,347.58,0.02
0.424522222222,358.91,0.02
0.424572222222,366.53,0.02
0.424622222222,365.92,0.02
0.424672222222,373.36,0.02
0.424722222222,363.78,0.02
0.424772222222,401.03,0.02
0.424822222222,381.10,0.02
0.424872222222,388.88,0.02
0.424922222222,359.49,0.02
0.424972222222,395.46,0.02
0.425022222222,384.31,0.02
0.425072222222,390.90,0.02
0.425122222222,391.97,0.03
0.425172222222,382.87,0.03
0.425222222222,367.02,0.02
0.425272222222,350.72,0.02
0.425322222222,357.03,0.02
0.425372222222,360.83,0.02
0.425422222222,351.06,0.02
0.425472222222,351.10,0.02
0.425522222222,371.12,0.02
0.425572222222,339.44,0.02
0.425622222222,346.43,0.02
0.425672222222,387.13,0.02
0.425722222222,391.55,0.03
0.425772222222,402.32,0.03
0.425822222222,403.17,0.03
0.425872222222,378.07,0.02
0.425922222222,360.61,0.02
0.425972222222,362.87,0.02
0.426022222222,377.49,0.02
0.426072222222,399.42,0.02
0.426122222222,393.34,0.02
0.426172222222,379.24,0.02
0.426222222222,364.32,0.03
0.426272222222,372.57,0.02
0.426322222222,387.75,0.03
0.426372222222,359.72,0.03
0.426422222222,360.42,0.02
0.426472222222,369.99,0.02
0.426522222222,386.74,0.02
0.426572222222,374.28,0.02
0.426622222222,374.26,0.02
0.426672222222,364.90,0.02
0.426722222222,364.44,0.02
0.426772222222,377.46,0.02
0.426822222222,367.92,0.02
0.426872222222,366.56,0.02
0.426922222222,393.25,0.02
0.426972222222,391.65,0.03
0.427022222222,398.47,0.03
0.427072222222,391.85,0.02
0.427122222222,362.63,0.02
0.427172222222,342.34,0.02
0.427222222222,341.52,0.02
0.427272222222,338.87,0.02
0.427322222222,338.12,0.02
0.427372222222,341.71,0.02
0.427422222222,347.44,0.02
0.427472222222,343.54,0.02
0.427522222222,351.15,0.02
0.427572222222,333.90,0.02
0.427622222222,343.44,0.02
0.427672222222,341.03,0.02
0.427722222222,334.52,0.02
0.427772222222,358.20,0.02
0.427822222222,301.27,0.02
0.427872222222,326.07,0.02
0.427922222222,333.86,0.02
0.427972222222,361.30,0.02
0.428022222222,329.97,0.02
0.428072222222,340.70,0.02
0.428122222222,358.00,0.02
0.428172222222,346.09,0.02
0.428222222222,341.58,0.02
0.428272222222,355.69,0.02
0.428322222222,357.50,0.02
0.428372222222,339.80,0.02
0.428422222222,327.81,0.02
0.428472222222,336.62,0.02
0.428522222222,331.86,0.02
0.428572222222,322.80,0.02
0.428622222222,345.11,0.02
0.428672222222,376.42,0.02
0.428722222222,374.44,0.02
0.428772222222,377.80,0.02
0.428822222222,350.27,0.02
0.428872222222,356.55,0.02
0.428922222222,367.48,0.02
0.428972222222,364.90,0.02
0.429022222222,356.89,0.02
0.429072222222,362.06,0.02
0.429122222222,376.28,0.02
0.429172222222,370.48,0.02
0.429222222222,372.51,0.02
0.429272222222,386.49,0.02
0.429322222222,380.32,0.02
0.429372222222,387.29,0.02
0.429422222222,377.44,0.02
0.429472222222,387.33,0.02
0.429522222222,384.03,0.02
0.429572222222,395.66,0.02
0.429622222222,391.58,0.02
0.429672222222,393.07,0.02
0.429722222222,381.40,0.02
0.429772222222,389.03,0.02
0.429822222222,364.20,0.02
0.429872222222,346.01,0.02
0.429922222222,366.25,0.02
0.429972222222,351.84,0.02
0.430022222222,344.24,0.02
0.430072222222,340.22,0.02
0.430122222222,345.57,0.02
0.430172222222,329.06,0.02
0.430222222222,335.15,0.02
0.430272222222,339.08,0.02
0.430322222222,321.50,0.02
0.430372222222,350.54,0.02
0.430422222222,345.81,0.02
0.430472222222,350.98,0.02
0.430522222222,329.23,0.02
0.430572222222,330.61,0.02
0.430622222222,323.42,0.02
0.430672222222,326.52,0.02
0.430722222222,341.71,0.02
0.430772222222,352.27,0.02
0.430822222222,353.36,0.02
0.430872222222,367.52,0.02
0.430922222222,389.70,0.02
0.430972222222,383.84,0.02
0.431022222222,372.13,0.02
0.431072222222,400.26,0.02
0.431122222222,414.65,0.03
0.431172222222,389.95,0.02
0.431222222222,392.03,0.03
0.431272222222,375.92,0.02
0.431322222222,380.15,0.02
0.431372222222,366.70,0.02
0.431422222222,376.39,0.02
0.431472222222,386.20,0.02
