timestamp,credit_backlog
10.422222251000,30760.00
10.422272261000,47678.00
10.422322271000,53830.00
10.422372281000,47678.00
10.422422291000,55368.00
10.422472301000,24608.00
10.422522311000,52292.00
10.422572321000,59982.00
10.422622331000,32298.00
10.422672341000,36912.00
10.422722351000,35374.00
10.422772361000,27684.00
10.422822371000,43064.00
10.422872381000,73824.00
10.422922391000,10766.00
10.422972401000,4614.00
10.423022411000,9228.00
10.423072421000,0.00
10.423122431000,0.00
10.423172441000,0.00
10.423222451000,0.00
10.423272461000,16918.00
10.423322471000,39988.00
10.423372481000,36912.00
10.423422491000,35374.00
10.423472501000,0.00
10.423522511000,10766.00
10.423572521000,143034.00
10.423622531000,121502.00
10.423672541000,27684.00
10.423722551000,32298.00
10.423772561000,18456.00
10.423822571000,0.00
10.423872581000,9228.00
10.423922591000,0.00
10.423972601000,0.00
10.424022611000,0.00
10.424072621000,0.00
10.424122631000,0.00
10.424172641000,52292.00
10.424222651000,39988.00
10.424272661000,36912.00
10.424322671000,43064.00
10.424372681000,35374.00
10.424422691000,1538.00
10.424472701000,1538.00
10.424522711000,0.00
10.424572721000,0.00
10.424622731000,78438.00
10.424672741000,46140.00
10.424722751000,29222.00
10.424772761000,0.00
10.424822771000,63058.00
10.424872781000,4614.00
10.424922791000,12304.00
10.424972801000,1538.00
10.425022811000,3076.00
10.425072821000,0.00
10.425122831000,0.00
10.425172841000,0.00
10.425222851000,0.00
10.425272861000,0.00
10.425322871000,0.00
10.425372881000,0.00
10.425422891000,0.00
10.425472901000,0.00
10.425522911000,0.00
10.425572921000,0.00
10.425622931000,0.00
10.425672941000,7690.00
10.425722951000,1538.00
10.425772961000,1538.00
10.425822971000,4614.00
10.425872981000,0.00
10.425922991000,0.00
10.425973001000,0.00
10.426023011000,0.00
10.426073021000,0.00
10.426123031000,0.00
10.426173041000,0.00
10.426223051000,0.00
10.426273061000,0.00
10.426323071000,0.00
10.426373081000,0.00
10.426423091000,44602.00
10.426473101000,46140.00
10.426523111000,35374.00
10.426573121000,24608.00
10.426623131000,27684.00
10.426673141000,0.00
10.426723151000,4614.00
10.426773161000,19994.00
10.426823171000,23070.00
10.426873181000,0.00
10.426923191000,0.00
10.426973201000,0.00
10.427023211000,7690.00
10.427073221000,29222.00
10.427123231000,33836.00
10.427173241000,59982.00
10.427223251000,6152.00
10.427273261000,0.00
10.427323271000,0.00
10.427373281000,0.00
10.427423291000,0.00
10.427473301000,6152.00
10.427523311000,0.00
10.427573321000,0.00
10.427623331000,0.00
10.427673341000,7690.00
10.427723351000,93818.00
10.427773361000,75362.00
10.427823371000,53830.00
10.427873381000,49216.00
10.427923391000,43064.00
10.427973401000,39988.00
10.428023411000,38450.00
10.428073421000,143034.00
10.428123431000,123040.00
10.428173441000,29222.00
10.428223451000,36912.00
10.428273461000,47678.00
10.428323471000,84758.00
10.428373481000,0.00
10.428423491000,0.00
10.428473501000,0.00
10.428523511000,0.00
10.428573521000,0.00
10.428623531000,0.00
10.428673541000,18456.00
10.428723551000,3076.00
10.428773561000,3076.00
10.428823571000,18456.00
10.428873581000,0.00
10.428923591000,0.00
10.428973601000,0.00
10.429023611000,3076.00
10.429073621000,7690.00
10.429123631000,19994.00
10.429173641000,26146.00
10.429223651000,35374.00
10.429273661000,36912.00
10.429323671000,58444.00
10.429373681000,44602.00
10.429423691000,39988.00
10.429473701000,93818.00
10.429523711000,58444.00
10.429573721000,38450.00
10.429623731000,3076.00
10.429673741000,69294.00
10.429723751000,41526.00
10.429773761000,3076.00
10.429823771000,1538.00
10.429873781000,4614.00
10.429923791000,7690.00
10.429973801000,46140.00
10.430023811000,33836.00
10.430073821000,41526.00
10.430123831000,36912.00
10.430173841000,1538.00
10.430223851000,72286.00
10.430273861000,78438.00
10.430323871000,64596.00
10.430373881000,10766.00
10.430423891000,0.00
10.430473901000,0.00
10.430523911000,0.00
10.430573921000,0.00
10.430623931000,1538.00
10.430673941000,0.00
10.430723951000,4614.00
10.430773961000,0.00
10.430823971000,12304.00
10.430873981000,0.00
10.430923991000,16918.00
10.430974001000,26146.00
10.431024011000,36912.00
10.431074021000,50754.00
10.431124031000,96894.00
10.431174041000,70748.00
10.431224051000,59982.00
10.431274061000,44602.00
10.431324071000,33836.00
10.431374081000,67672.00
10.431424091000,100058.00
10.431474101000,26146.00
10.431524111000,56906.00
10.431574121000,41526.00
10.431624131000,32298.00
10.431674141000,33836.00
10.431724151000,52292.00
10.431774161000,32298.00
10.431824171000,24608.00
10.431874181000,21532.00
10.431924191000,99970.00
10.431974201000,115350.00
10.432024211000,76900.00
10.432074221000,38450.00
10.432124231000,56906.00
10.432174241000,160275.00
10.432224251000,64596.00
10.432274261000,27684.00
10.432324271000,47678.00
10.432374281000,30760.00
10.432424291000,46140.00
10.432474301000,43064.00
10.432524311000,35374.00
10.432574321000,49216.00
10.432624331000,52292.00
10.432674341000,64596.00
10.432724351000,29222.00
10.432774361000,41526.00
10.432824371000,46140.00
10.432874381000,36912.00
10.432924391000,43064.00
10.432974401000,41526.00
10.433024411000,63058.00
10.433074421000,38450.00
10.433124431000,38450.00
10.433174441000,50754.00
10.433224451000,47678.00
10.433274461000,46140.00
10.433324471000,44602.00
10.433374481000,29222.00
10.433424491000,39988.00
10.433474501000,39988.00
10.433524511000,52292.00
10.433574521000,43064.00
10.433624531000,41526.00
10.433674541000,52292.00
10.433724551000,18456.00
10.433774561000,134406.00
10.433824571000,95356.00
10.433874581000,49216.00
10.433924591000,13842.00
10.433974601000,33836.00
10.434024611000,47762.00
10.434074621000,41526.00
10.434124631000,52292.00
10.434174641000,49216.00
10.434224651000,58444.00
10.434274661000,41526.00
10.434324671000,50754.00
10.434374681000,38450.00
10.434424691000,27684.00
10.434474701000,15380.00
10.434524711000,39988.00
10.434574721000,79976.00
10.434624731000,1538.00
10.434674741000,29222.00
10.434724751000,176870.00
10.434774761000,106122.00
10.434824771000,53830.00
10.434874781000,29222.00
10.434924791000,30760.00
10.434974801000,38450.00
10.435024811000,15380.00
10.435074821000,36912.00
10.435124831000,0.00
10.435174841000,10766.00
10.435224851000,44602.00
10.435274861000,47678.00
10.435324871000,1538.00
10.435374881000,26146.00
10.435424891000,70748.00
10.435474901000,49216.00
10.435524911000,26146.00
10.435574921000,24608.00
10.435624931000,44602.00
10.435674941000,41526.00
10.435724951000,50754.00
10.435774961000,41526.00
10.435824971000,38450.00
10.435874981000,41526.00
10.435924991000,81514.00
10.435975001000,61520.00
10.436025011000,36912.00
10.436075021000,29222.00
10.436125031000,44602.00
10.436175041000,39988.00
10.436225051000,52292.00
10.436275061000,38450.00
10.436325071000,46140.00
10.436375081000,44602.00
10.436425091000,55368.00
10.436475101000,50754.00
10.436525111000,46140.00
10.436575121000,101508.00
10.436625131000,35374.00
10.436675141000,36912.00
10.436725151000,38450.00
10.436775161000,44602.00
10.436825171000,12304.00
10.436875181000,7690.00
10.436925191000,18456.00
10.436975201000,53830.00
10.437025211000,0.00
10.437075221000,0.00
10.437125231000,4614.00
10.437175241000,1538.00
10.437225251000,0.00
10.437275261000,0.00
10.437325271000,0.00
10.437375281000,0.00
10.437425291000,0.00
10.437475301000,0.00
10.437525311000,0.00
10.437575321000,0.00
10.437625331000,0.00
10.437675341000,0.00
10.437725351000,0.00
10.437775361000,0.00
10.437825371000,63058.00
10.437875381000,50754.00
10.437925391000,49216.00
10.437975401000,41526.00
10.438025411000,41526.00
10.438075421000,44602.00
10.438125431000,27684.00
10.438175441000,1538.00
10.438225451000,0.00
10.438275461000,0.00
10.438325471000,0.00
10.438375481000,0.00
10.438425491000,0.00
10.438475501000,0.00
