timestamp,throughput_gbps,queueing_KB
0.422272222222,86.97,0.27
0.422322222222,96.07,0.32
0.422372222222,11.42,0.04
0.422422222222,1.36,0.00
0.422472222222,88.68,0.30
0.422522222222,97.47,0.38
0.422572222222,100.16,0.43
0.422622222222,99.92,0.39
0.422672222222,99.92,0.39
0.422722222222,36.94,0.13
0.422772222222,5.34,0.00
0.422822222222,5.27,0.00
0.422872222222,4.85,0.00
0.422922222222,3.00,0.00
0.422972222222,1.30,0.00
0.423022222222,1.21,0.00
0.423072222222,1.30,0.00
0.423122222222,1.30,0.00
0.423172222222,1.52,0.00
0.423222222222,5.17,0.00
0.423272222222,5.40,0.00
0.423322222222,5.42,0.00
0.423372222222,37.63,0.13
0.423422222222,5.44,0.00
0.423472222222,1.72,0.00
0.423522222222,1.32,0.00
0.423572222222,14.85,0.01
0.423622222222,34.19,0.13
0.423672222222,1.32,0.00
0.423722222222,1.32,0.00
0.423772222222,1.30,0.00
0.423822222222,29.39,0.08
0.423872222222,1.33,0.00
0.423922222222,12.77,0.04
0.423972222222,6.08,0.01
0.424022222222,4.78,0.00
0.424072222222,15.15,0.04
0.424122222222,5.43,0.00
0.424172222222,3.90,0.00
0.424222222222,5.42,0.00
0.424272222222,5.27,0.00
0.424322222222,5.08,0.00
0.424372222222,5.19,0.00
0.424422222222,5.47,0.00
0.424472222222,4.72,0.00
0.424522222222,5.43,0.00
0.424572222222,54.22,0.15
0.424622222222,96.97,0.49
0.424672222222,10.39,0.03
0.424722222222,1.25,0.00
0.424772222222,1.30,0.00
0.424822222222,79.32,0.27
0.424872222222,98.26,0.40
0.424922222222,97.70,0.40
0.424972222222,97.52,0.38
0.425022222222,97.33,0.38
0.425072222222,97.81,0.35
0.425122222222,36.05,0.13
0.425172222222,1.09,0.00
0.425222222222,0.86,0.00
0.425272222222,0.87,0.00
0.425322222222,0.86,0.00
0.425372222222,0.90,0.00
0.425422222222,0.90,0.00
0.425472222222,0.85,0.00
0.425522222222,0.91,0.00
0.425572222222,0.89,0.00
0.425622222222,0.90,0.00
0.425672222222,0.97,0.00
0.425722222222,1.34,0.00
0.425772222222,1.36,0.00
0.425822222222,1.13,0.00
0.425872222222,1.51,0.00
0.425922222222,0.97,0.00
0.425972222222,0.89,0.00
0.426022222222,3.88,0.00
0.426072222222,4.22,0.00
0.426122222222,47.38,0.15
0.426172222222,25.42,0.10
0.426222222222,3.55,0.00
0.426272222222,3.36,0.00
0.426322222222,3.27,0.00
0.426372222222,3.24,0.00
0.426422222222,4.96,0.00
0.426472222222,59.86,0.11
0.426522222222,98.05,0.24
0.426572222222,98.15,0.33
0.426622222222,21.41,0.04
0.426672222222,8.71,0.03
0.426722222222,1.33,0.00
0.426772222222,1.29,0.00
0.426822222222,1.40,0.00
0.426872222222,3.95,0.00
0.426922222222,4.78,0.00
0.426972222222,4.05,0.00
0.427022222222,4.06,0.00
0.427072222222,3.94,0.00
0.427122222222,4.19,0.00
0.427172222222,3.72,0.00
0.427222222222,3.71,0.00
0.427272222222,3.88,0.00
0.427322222222,13.27,0.05
0.427372222222,3.88,0.00
0.427422222222,10.13,0.02
0.427472222222,3.88,0.00
0.427522222222,3.90,0.00
0.427572222222,3.91,0.00
0.427622222222,3.94,0.00
0.427672222222,3.86,0.00
0.427722222222,3.94,0.00
0.427772222222,3.68,0.00
0.427822222222,3.49,0.00
0.427872222222,3.49,0.00
0.427922222222,3.52,0.00
0.427972222222,3.41,0.00
0.428022222222,3.45,0.00
0.428072222222,1.25,0.00
0.428122222222,0.86,0.00
0.428172222222,1.03,0.00
0.428222222222,13.75,0.04
0.428272222222,7.36,0.01
0.428322222222,3.78,0.00
0.428372222222,3.94,0.00
0.428422222222,3.94,0.00
0.428472222222,3.90,0.00
0.428522222222,72.25,0.22
0.428572222222,24.89,0.10
0.428622222222,4.21,0.00
0.428672222222,0.91,0.00
0.428722222222,2.90,0.00
0.428772222222,4.06,0.00
0.428822222222,4.52,0.00
0.428872222222,5.17,0.00
0.428922222222,5.17,0.00
0.428972222222,3.10,0.00
0.429022222222,0.97,0.00
0.429072222222,0.87,0.00
0.429122222222,0.86,0.00
0.429172222222,0.87,0.00
0.429222222222,5.07,0.01
0.429272222222,1.71,0.00
0.429322222222,1.30,0.00
0.429372222222,13.61,0.05
0.429422222222,1.37,0.00
0.429472222222,0.94,0.00
0.429522222222,1.20,0.00
0.429572222222,4.61,0.00
0.429622222222,49.13,0.19
0.429672222222,11.19,0.02
0.429722222222,4.53,0.00
0.429772222222,4.68,0.01
0.429822222222,1.05,0.00
0.429872222222,1.06,0.00
0.429922222222,13.03,0.05
0.429972222222,3.37,0.01
0.430022222222,1.71,0.00
0.430072222222,1.03,0.00
0.430122222222,1.18,0.00
0.430172222222,1.34,0.00
0.430222222222,1.49,0.00
0.430272222222,5.26,0.00
0.430322222222,5.34,0.00
0.430372222222,5.19,0.00
0.430422222222,4.68,0.00
0.430472222222,4.82,0.00
0.430522222222,5.39,0.00
0.430572222222,4.89,0.00
0.430622222222,1.34,0.00
0.430672222222,80.60,0.26
0.430722222222,98.57,0.38
0.430772222222,99.04,0.43
0.430822222222,100.05,0.47
0.430872222222,100.04,0.47
0.430922222222,99.97,0.48
0.430972222222,100.03,0.49
0.431022222222,99.92,0.49
0.431072222222,99.87,0.50
0.431122222222,100.20,0.51
0.431172222222,99.43,0.40
0.431222222222,100.00,0.38
0.431272222222,99.93,0.38
0.431322222222,99.68,0.38
0.431372222222,97.29,0.38
0.431422222222,97.52,0.38
0.431472222222,97.23,0.38
0.431522222222,95.37,0.34
0.431572222222,97.94,0.36
0.431622222222,99.87,0.38
0.431672222222,99.72,0.40
0.431722222222,97.47,0.33
0.431772222222,97.18,0.37
0.431822222222,95.81,0.33
0.431872222222,98.62,0.32
0.431922222222,99.93,0.32
0.431972222222,100.08,0.30
0.432022222222,96.22,0.38
0.432072222222,86.89,0.29
0.432122222222,98.72,0.29
0.432172222222,98.25,0.27
0.432222222222,98.77,0.24
0.432272222222,99.64,0.38
0.432322222222,100.02,0.39
0.432372222222,100.13,0.41
0.432422222222,99.86,0.43
0.432472222222,100.01,0.40
0.432522222222,100.06,0.39
0.432572222222,47.03,0.18
0.432622222222,4.02,0.00
