timestamp,credit_backlog
10.422222247000,23070.00
10.422272257000,27684.00
10.422322267000,27684.00
10.422372277000,29222.00
10.422422287000,0.00
10.422472297000,0.00
10.422522307000,0.00
10.422572317000,0.00
10.422622327000,147648.00
10.422672337000,155338.00
10.422722347000,156876.00
10.422772357000,159952.00
10.422822367000,158414.00
10.422872377000,135344.00
10.422922387000,58444.00
10.422972397000,69210.00
10.423022407000,0.00
10.423072417000,0.00
10.423122427000,0.00
10.423172437000,0.00
10.423222447000,0.00
10.423272457000,4614.00
10.423322467000,43064.00
10.423372477000,69210.00
10.423422487000,61520.00
10.423472497000,66134.00
10.423522507000,54305.00
10.423572517000,0.00
10.423622527000,1538.00
10.423672537000,0.00
10.423722547000,0.00
10.423772557000,0.00
10.423822567000,0.00
10.423872577000,0.00
10.423922587000,0.00
10.423972597000,0.00
10.424022607000,0.00
10.424072617000,0.00
10.424122627000,0.00
10.424172637000,0.00
10.424222647000,0.00
10.424272657000,84.00
10.424322667000,0.00
10.424372677000,0.00
10.424422687000,0.00
10.424472697000,12304.00
10.424522707000,24608.00
10.424572717000,24608.00
10.424622727000,23070.00
10.424672737000,4614.00
10.424722747000,3076.00
10.424772757000,4614.00
10.424822767000,18456.00
10.424872777000,6152.00
10.424922787000,6152.00
10.424972797000,29222.00
10.425022807000,76900.00
10.425072817000,46140.00
10.425122827000,27684.00
10.425172837000,23070.00
10.425222847000,26146.00
10.425272857000,21532.00
10.425322867000,27684.00
10.425372877000,24608.00
10.425422887000,26146.00
10.425472897000,0.00
10.425522907000,0.00
10.425572917000,0.00
10.425622927000,0.00
10.425672937000,0.00
10.425722947000,0.00
10.425772957000,0.00
10.425822967000,0.00
10.425872977000,35374.00
10.425922987000,47678.00
10.425972997000,0.00
10.426023007000,39988.00
10.426073017000,19994.00
10.426123027000,19994.00
10.426173037000,56906.00
10.426223047000,15380.00
10.426273057000,29222.00
10.426323067000,30760.00
10.426373077000,6152.00
10.426423087000,6152.00
10.426473097000,0.00
10.426523107000,0.00
10.426573117000,0.00
10.426623127000,0.00
10.426673137000,0.00
10.426723147000,0.00
10.426773157000,16918.00
10.426823167000,0.00
10.426873177000,0.00
10.426923187000,0.00
10.426973197000,0.00
10.427023207000,0.00
10.427073217000,0.00
10.427123227000,0.00
10.427173237000,0.00
10.427223247000,0.00
10.427273257000,0.00
10.427323267000,0.00
10.427373277000,0.00
10.427423287000,0.00
10.427473297000,0.00
10.427523307000,0.00
10.427573317000,0.00
10.427623327000,0.00
10.427673337000,0.00
10.427723347000,0.00
10.427773357000,0.00
10.427823367000,0.00
10.427873377000,0.00
10.427923387000,0.00
10.427973397000,0.00
10.428023407000,0.00
10.428073417000,0.00
10.428123427000,0.00
10.428173437000,0.00
10.428223447000,23165.00
10.428273457000,0.00
10.428323467000,0.00
10.428373477000,0.00
10.428423487000,0.00
10.428473497000,0.00
10.428523507000,0.00
10.428573517000,0.00
10.428623527000,0.00
10.428673537000,0.00
10.428723547000,0.00
10.428773557000,0.00
10.428823567000,0.00
10.428873577000,39988.00
10.428923587000,27684.00
10.428973597000,0.00
10.429023607000,0.00
10.429073617000,0.00
10.429123627000,0.00
